## Microarray analysis of entry into quiescence (normalised data),,,,,,,,,,,,,,,,
## T: time after Nitrogen removal,,,,,,,,,,,,,,,,
## Expression ratio are normalised to time point zero and corrected for total RNA amount per cell ,,,,,,,,,,,,,,,,
Systematic.name,T0,T0.5,T1,T2,T3,T4,T6,T9,T12,T16,T20,T24,T48,T72,T96,T168
SPBC19F8.03c,1,0.9724848,0.94184816,0.5052009,0.40824172,0.2520281,0.17275019,0.16798058,0.14051346,0.13743167,NA,0.1358944,0.119434334,0.10621985,0.093167275,0.08386557
SPCC830.07c,1,0.57051414,0.65481955,0.50397706,0.24560928,0.13755214,0.080789,0.0772605,0.065995105,0.06520032,0.057772353,0.05923003,0.043697868,0.040242717,0.029869214,0.021767978
SPAC4H3.01,1,0.48981297,0.36892316,0.3165244,0.3095789,0.20274529,0.19703913,0.16757378,0.14448918,0.12281464,0.15587613,0.14920774,0.117774926,0.11444773,0.12887532,0.079656854
SPAC22E12.10c,0.99999994,0.6817986,0.5345004,0.2891495,0.2855293,0.16605468,0.1577018,0.121056676,0.10881298,0.09882603,0.10905189,0.10922191,0.09407632,0.099938385,0.08511729,0.080362774
SPAC3A12.16c,1,0.50557584,0.4121605,0.22037083,0.20531864,0.12808162,0.10745923,0.077932715,0.079772964,0.062546104,0.07986214,0.06806872,0.049868803,0.054260176,0.04233054,0.041236766
SPCC970.10c,1,0.55295664,0.603964,0.36212185,0.32859686,0.19696113,0.17620136,0.14927714,0.12247942,0.11266451,0.11161182,0.1354284,0.14330073,0.11770657,0.09601982,0.10167011
SPBC3E7.08c,1,0.59486747,0.42813146,0.4232838,0.38045308,0.23611064,0.2647637,0.23270448,0.19571003,0.16819729,0.20638412,0.20198342,0.28769618,0.29049078,0.25289616,0.16309723
SPCC576.10c,1,1.1758877,0.71992123,0.482901,0.38111132,0.26716915,0.21187533,0.1540318,0.14040683,0.12858583,NA,0.12915264,0.09491016,0.10140314,0.08269543,0.07726229
SPAC27D7.05c,1,0.92558336,0.55357575,0.5653689,NA,0.3256988,0.33952498,0.33437154,0.25889865,0.21901804,0.288719,0.25873974,0.27984348,0.26541296,0.2151996,0.1997029
SPBC21C3.12c,1,0.97203046,0.7329606,0.4481657,0.43566468,0.25143206,0.22180966,0.17990923,0.15028058,0.12034711,0.16343418,0.13711886,0.13889965,0.12323408,0.115976006,0.09335706
SPAC3A12.13c,1,0.47114614,0.25060838,0.1789067,0.19647305,0.11591477,0.11533781,0.0761692,0.07490432,0.06112335,0.0832511,0.0750797,0.06507957,0.060997177,0.05270847,0.049036324
SPBC4F6.05c,1,1.0407956,0.551339,0.2826449,0.22385387,0.1070953,0.0901844,0.073186316,0.06135031,0.03894197,NA,0.0606086,0.038930506,0.055072393,0.048660718,0.030655691
SPCC830.09c,1,0.7510842,0.60534954,0.4275635,0.3341033,0.21041769,0.18389821,NA,0.13396919,0.14767247,0.15398031,0.111979276,0.050134122,NA,NA,NA
SPBC3E7.06c,1,2.3707893,1.296358,1.0377022,0.7284408,0.45691633,0.4297734,0.40266928,0.367735,0.30804214,NA,0.3605431,0.2832044,0.28436404,0.28510544,0.25453144
SPCC4E9.02,1,0.8004482,1.1165408,0.72637826,0.48078203,0.31844208,0.20168844,0.1623298,0.1576096,0.14646907,0.18765801,0.157164,0.095715135,0.07031223,0.063442305,0.05721216
SPBC21C3.14c,1,0.85764915,0.81326956,0.46689463,0.38509294,0.231944,0.22277816,NA,0.1660502,0.15154646,0.17539266,0.16285667,0.14963414,0.15014514,0.13064913,0.10602518
SPAC27D7.03c,1,2.0948722,0.5626584,1.2143824,2.7016616,2.6686656,2.9276855,NA,3.0775845,3.381221,NA,2.9763167,3.5515435,3.408487,4.471441,5.612797
SPBC3E7.07c,1,0.4883242,0.21764612,0.20604773,0.22458772,0.13558947,0.17194262,0.14861156,0.10338529,0.108279094,0.118344344,0.11178263,0.12558205,0.12011048,0.11473807,0.117128536
SPAC3A12.11c,1,0.5679371,0.45696944,0.36209044,0.33062023,0.19494118,0.18786484,0.17710055,0.1297311,0.120361224,0.13806196,0.14071552,0.17080018,0.15105355,0.13205045,0.13375121
SPAC31G5.09c,0.99999994,0.89548224,1.0313573,0.9064459,0.99460393,0.5538575,0.4662258,NA,0.41376132,0.6651531,0.7178578,0.7338069,0.8221859,0.8719005,1.05105,0.8177255
SPBC21C3.15c,1,0.8493638,0.6277453,0.40330863,0.28589782,0.16379747,0.12066798,0.08811519,0.07822235,0.06426708,0.07310972,0.06663925,0.054097548,0.057145987,0.054921288,0.045015097
SPBC660.05,1,1.8758975,6.197159,2.9562225,0.28708774,0.17044781,0.14560665,NA,0.11345817,NA,NA,NA,NA,NA,NA,NA
SPBC3H7.10,1,0.5455031,0.41695815,0.30312032,0.2860919,0.18341999,0.14976971,0.14676835,0.11316691,0.10949876,NA,0.11125109,0.08365776,0.06018337,0.046340942,0.033829063
SPBC660.07,1,2.8435402,4.807374,4.1989884,1.4938223,0.7522512,0.7162274,0.63170433,0.52067536,0.48848528,0.536445,0.48336616,0.40282816,0.422257,0.37713593,0.22395341
SPBC3H7.11,1,0.6099933,0.4210162,0.3083506,0.31698337,0.1985543,0.2300604,0.18281469,0.1473079,0.1400975,0.15958609,0.14326248,0.16883774,0.16395876,0.16832371,0.1620419
SPBC660.06,1,1.690941,1.860792,2.0797682,0.8928324,0.62396604,0.48819318,0.35414273,0.26870534,0.28644907,0.339955,0.33861563,0.2857425,0.21626118,0.18059802,0.13098395
SPBC3H7.12,1,0.97568756,0.8116333,0.34696883,0.3025024,0.18276384,0.14737283,0.10742291,0.1058717,0.08682095,0.121150136,0.081904754,0.058270823,0.08255135,0.061436478,0.05520464
SPBC3H7.13,1,1.1491497,0.8076417,0.5949104,0.41550404,0.28965896,0.21634962,0.18838212,0.15501587,0.16613616,0.19117443,0.13385253,0.10033599,0.11915768,0.10245594,0.090239525
SPBC660.09,0.99999994,0.8183904,0.96964204,1.1239684,0.7426548,0.3940918,0.5067291,0.46605557,0.53143567,0.6857673,0.870999,0.78272027,0.711872,0.853783,0.6326673,0.83370304
SPBC660.08,1,0.79933673,0.72729504,0.6308321,0.4670123,0.35777777,0.32235315,0.30289662,0.28793803,0.34908277,0.38126895,0.3652931,0.23531188,0.24662443,0.16696139,0.13096093
SPBC1677.02,1,0.6705965,0.5412974,0.44575766,0.39196438,0.24014449,0.2548054,0.20578809,0.20089608,0.18272927,NA,0.2711278,0.26655123,0.24780616,0.24132706,0.17637412
SPBC3H7.14,1,0.7954934,0.8100065,0.278122,0.19702363,0.11828723,0.08017434,NA,0.057228748,NA,NA,0.0434532,NA,NA,NA,NA
SPBC3H7.15,1,1.0955958,0.99300164,0.6602474,0.40961993,0.40622595,0.26130387,NA,0.17625636,0.20916274,0.19474688,0.17460017,0.08316422,0.07314937,0.061938807,0.04313596
SPAC5D6.08c,1,0.95538723,0.807124,0.4654268,0.50307566,0.3252838,0.2831429,NA,0.1844482,0.12480364,0.16672759,0.16680299,0.09835636,0.09843964,0.08764135,0.09395703
SPBP4H10.05c,1,0.41135752,0.50793916,0.1679089,0.12074392,0.06151712,0.06543207,0.046202008,0.049749322,0.041225154,0.044412028,0.04989303,0.037519515,0.03648062,0.021843398,0.027012696
SPBC3B9.18c,1,1.1241148,0.9622302,0.90674156,0.7685522,0.4287742,0.4157689,NA,0.2710577,0.23430651,0.27036566,0.282151,0.31143337,0.27418533,0.2721688,0.2169631
SPBC3H7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC27D7.09c,1,0.37512764,0.23646483,0.29683015,0.19266044,0.06867093,0.06670713,0.065718085,0.04604372,0.047962315,NA,0.06051532,0.055952273,0.047487065,0.03441832,0.027955782
SPBC660.10,1,0.65495986,0.51960826,NA,0.27725387,0.18650676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1906.02c,1,1.1458641,1.0272323,0.663961,0.52700454,0.32328525,0.24271742,0.16995522,0.15587501,0.1755669,0.14014345,0.16690192,0.11069138,0.10664133,0.12086864,0.069202244
SPBC660.11,1,0.5723064,0.38660938,0.29975295,0.19092591,0.115446985,0.083716296,0.073110625,0.06747779,0.07442553,0.074387036,0.06904064,0.061653174,0.05182902,0.034759685,0.039953142
SPBC21C3.20c,1,1.4009941,1.4017305,1.0312419,0.84790266,0.5093653,0.6116575,NA,0.4252339,0.41907263,0.41920942,0.37587166,0.39625123,0.38072804,0.40019882,0.3357351
SPAC1071.12c,1,0.53244895,0.32556078,0.24289447,0.27862558,0.13837488,0.138785,NA,0.07935849,0.06742879,0.07926629,0.07432572,0.06433649,0.061019722,0.06448116,0.055007383
SPBC660.14,1,2.3362954,0.43566704,0.17751199,0.16630058,0.07759589,0.042857956,0.040791467,0.043856326,0.030285837,0.03745625,0.025923997,0.026713513,0.020890648,0.020220986,0.01
SPBC9B6.02c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1902.01,1,0.6862517,0.8761748,0.68783915,0.6140467,0.41907254,0.4118303,0.34653535,0.42867747,0.41508207,0.46184313,0.45792976,0.35964432,0.31857532,0.26316252,0.29775453
SPCC1902.02,1,0.95571595,0.6386889,0.33908257,0.26428026,0.17508051,0.10184571,0.10470159,0.06567152,NA,NA,0.07427617,NA,NA,NA,NA
SPAC5D6.07c,1,1.9568022,1.6419781,0.921665,0.44494143,0.25435716,0.1878259,NA,0.13274826,NA,NA,NA,NA,NA,NA,NA
SPCPJ732.02c,0.99999994,1.214516,1.1990303,1.0915768,0.6509774,0.63538843,0.48852286,NA,0.34636763,0.38322428,0.39979878,0.36713305,0.3214795,0.3397528,0.2967486,0.15996106
SPAC328.07c,1,1.2832986,1.5476483,0.71065396,0.5104565,0.29852298,0.22008225,0.1819673,0.17433229,0.15210736,NA,0.1405241,0.10871701,0.11087657,0.10547733,0.08836527
SPCC830.11c,1,0.3825354,0.2431873,0.22499394,0.2490628,0.14172566,0.12995678,NA,0.09873065,NA,0.09154842,0.08804111,0.112119265,0.086441346,NA,NA
SPAC3F10.11c,1,0.8610206,0.82921004,0.38230065,0.27511033,0.16487199,0.15295713,NA,0.11436254,NA,0.115883686,0.12287691,0.082287624,0.105364375,0.08134324,NA
SPAC31G5.05c,1,0.80999523,0.5547337,0.36646858,0.32581618,0.19017215,0.19719064,0.16549724,0.1290523,0.11254853,0.12725697,0.12764087,0.13295421,0.11844678,0.116556324,0.09580941
SPAC1071.10c,1,0.69071573,0.6110308,0.47749826,0.4743816,0.32076696,0.3320486,0.24003364,0.19399351,0.15745877,0.15162604,0.13839632,0.13512468,0.12656301,0.11242607,0.08596966
SPAC27D7.07c,1,0.68988734,0.5097779,0.3567073,0.29188496,0.15624894,0.11318974,0.08746382,0.07443623,0.063198686,0.05371681,0.07344868,0.094902895,0.041551024,0.039119773,0.040497277
SPBC660.16,1,0.87797016,0.7706284,0.66940266,0.35109532,0.17639217,0.14091815,0.1024809,0.09845396,0.088951,0.10153975,0.09805222,0.07651012,0.07931848,0.06516483,0.05872264
SPBC660.15,1,0.5570093,0.42600048,0.2257635,0.18452297,0.12196571,0.09441463,0.06778012,0.07573493,0.061732836,NA,0.06064271,0.043740217,0.034690224,0.026871502,0.022180488
SPAC5D6.09c,1,0.7412526,0.5691625,0.48063666,0.3202082,0.20464723,0.13313419,0.11181355,0.119286016,0.1400128,0.15484206,0.096595645,0.09117998,0.07948466,0.067887396,0.042366028
SPAC3F10.10c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBP4H10.06c,1,0.67463565,0.6131525,0.4714074,0.40131357,0.22669683,0.21375534,0.2004779,0.1793884,0.15750459,0.17318639,0.16445996,0.1349618,0.13599849,0.119112656,0.12663282
SPAC27D7.08c,1,0.56408423,0.69013876,0.5718418,0.55413973,0.29491004,0.37964332,0.26108587,0.25394276,0.17292263,0.2170644,0.22031483,0.2693726,0.2742215,0.26017413,0.28745833
SPAC27E2.06c,1,1.0710624,1.0100421,0.76119363,0.5481153,0.2926019,0.29298013,0.2794134,0.20161644,0.20345028,0.18867956,0.21821254,0.2233276,0.22861631,0.21489364,0.16153127
SPBC2G5.03,1,0.2631595,NA,NA,0.16930938,0.12705831,NA,0.11069761,0.10301936,NA,0.12862106,0.13198398,0.111558884,NA,0.09552763,NA
SPCC5E4.05c,1,1.25319,1.2156285,0.8387424,0.6217564,0.37677324,0.31673712,0.29004982,0.2235626,0.19231883,0.23064843,0.20669743,0.25048786,0.22025251,0.21228886,0.15633787
SPBC2G5.01,1,0.60445094,0.46350318,0.25262356,0.2201987,0.13211778,0.098191805,0.09226033,0.064314745,0.061300274,0.063583314,0.0781066,0.06900959,0.060328208,0.05398136,0.03567095
SPAC13D6.02c,1,0.34115013,0.11375005,0.1147706,0.1059686,0.079884835,0.1169849,0.07648471,0.094566695,0.09354758,0.10896059,0.10313575,0.05963594,0.056437906,0.041875504,0.055172127
SPBC3E7.13c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC3B9.14c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1840.10,1,0.70974046,0.48712623,NA,0.22826274,0.21911393,0.15578315,NA,0.10898494,NA,NA,NA,NA,NA,NA,NA
SPCC1840.12,1,1.1689157,1.0455999,0.8740336,0.66216946,0.4933947,0.40419626,NA,0.34222627,0.532436,0.33848324,0.35919783,0.2551666,0.3012076,0.20515253,0.14537792
SPBC2G5.05,0.99999994,0.7029128,0.5752289,0.33478096,0.29392198,0.22619282,0.18773077,0.17263725,0.12024681,0.12291389,NA,0.1194858,0.10975752,0.100893766,0.09411448,0.06048578
SPCC1840.11,1,0.43712467,0.3222772,0.2311173,0.23668568,0.14986485,0.13737287,0.13156117,0.103287205,0.09523738,0.108886085,0.112270206,0.08504603,0.09415324,0.06790925,0.058582004
SPCC1840.04,1,0.84968454,0.80182093,0.6570874,0.57944584,0.30341575,0.26947504,0.3102354,0.20984782,0.1746718,0.28477654,0.22322407,0.22273472,0.23968615,0.23126175,0.21364062
SPCC1840.03,1,0.3354305,0.28545573,0.18295714,0.15226196,0.11025219,0.124284625,0.11699502,0.08771698,0.07765263,0.09425447,0.07793632,0.086029485,0.08402292,0.07535065,0.059822034
SPCC1840.09,1,0.67664665,0.6366352,0.4757668,0.3419884,0.19236687,0.14018534,0.12961254,0.09193603,0.07473696,NA,0.08246828,0.074937634,0.060374685,0.0610152,0.056820728
SPCC1840.06,1,1.2308531,1.3827755,0.9890284,0.68425226,0.375028,0.32246345,0.21351899,0.19307521,0.16170129,0.16209728,0.16178462,0.12779886,0.11921712,0.113996126,0.09338234
SPAC3F10.12c,1,1.1041231,1.1236694,0.9299786,0.64285123,0.36846116,0.33365396,0.23053502,0.22115102,0.22389007,0.25465488,0.26825085,0.2285265,0.24729548,0.21240073,0.17901765
SPAC328.08c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC13D6.03c,1,0.48403996,0.36251462,0.28509727,0.26775286,0.17668806,0.15137586,0.11690445,0.10851373,0.0888553,NA,0.09977376,0.10673677,0.08764018,0.07678295,0.069089845
SPBC3E7.12c,1,1.6053448,4.2647724,0.74668807,1.1514117,0.57208484,0.20567797,0.17819506,0.083803885,0.058755647,0.057731777,0.05516225,0.042071547,0.040832896,0.034991823,0.03266821
SPBC3B9.13c,1,0.6255842,0.24614309,0.19125888,0.12766817,0.084302194,0.14164892,0.11973418,0.10237851,0.09995151,0.113091744,0.121773995,0.10175887,0.09991494,0.0841172,0.06511303
SPAC110.03,0.99999994,0.96607643,1.0253534,0.57218367,0.67088395,0.37201336,0.29985866,NA,0.20495799,0.17263539,0.21533935,0.18107803,0.13753651,0.13513654,0.11616828,0.11734376
SPAC110.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC3F10.15c,1,4.0469065,0.59088993,1.2538317,1.0938362,0.69372493,0.44023427,0.34075278,0.22603351,0.30528697,0.32311365,0.24612392,0.18273982,0.23504458,0.23101532,0.14830947
SPCC5E4.03c,1,0.73083985,0.7854728,0.47331297,NA,0.20717846,0.18543522,0.12902464,0.13792798,0.12964518,0.13094473,0.11283556,0.11871319,NA,NA,0.103650115
SPAC13D6.04c,1,0.8037653,0.8567617,0.6043399,0.52492917,0.28463414,0.29747057,0.23721915,0.19811876,0.19019884,0.20798345,0.18353604,0.24278767,0.22970666,0.19043483,0.19326948
SPBC3E7.11c,1,0.6268771,0.5385717,0.3608755,NA,0.20441876,0.16421005,0.14911573,0.12237352,0.11642451,0.13395332,0.13130403,0.11896074,0.11950107,0.08577712,0.08297526
SPAC637.11,1,0.56481415,0.38665283,0.25548208,0.24404989,0.16168533,0.145959,0.08899126,0.10662407,0.104146704,0.12675495,0.13148434,0.088125676,0.077617265,0.074215844,0.040022757
SPBC3B9.16c,1,0.8125864,0.68965447,0.40251774,0.3004817,0.19670093,0.1828025,0.18563373,0.13159098,0.12706901,0.13350962,0.13346331,0.1448028,0.12491253,0.11659512,0.095025405
SPCC74.09,1,1.8071395,1.0018623,0.8066707,0.7342007,0.4887627,0.30681023,0.2580714,0.27854416,NA,0.3824961,0.32730997,0.27494028,NA,0.23453714,NA
SPCC74.05,1,0.2125926,0.062402233,0.055373475,0.05680221,0.040154524,0.07479432,0.065626256,0.059480224,0.058517486,NA,0.0769426,0.056938328,0.06309589,0.053498186,0.0498168
SPCC74.04,1,1.8860132,0.8852395,1.2304596,0.93060356,0.6808617,1.0533302,0.7932484,1.0067405,0.98962164,1.3045433,1.243668,1.5637184,1.4793134,1.672774,1.7294183
SPCC74.06,1,0.6809025,0.6579515,0.4666541,0.48499742,0.30941698,0.3291564,0.3118493,0.2413723,0.23443894,NA,0.21960749,0.19749421,0.21222101,0.16817854,0.1741918
SPCC74.01,1,0.9844233,0.54709804,0.44221294,0.3565848,0.21054229,0.21420352,0.17740817,0.14441898,0.13487601,0.15744168,0.14108132,0.1422194,0.13695914,0.12766014,0.11667652
SPBC9B6.04c,1,0.68100137,0.45380545,0.28879353,NA,0.13893004,0.1154537,0.086588085,0.06719352,0.0584706,0.07894039,0.06881176,0.06933147,0.07045838,0.06140792,0.04714562
SPAC637.08,1,0.34951907,0.27215987,0.2605655,0.25273865,0.13279058,0.11548847,0.14505708,0.100478545,0.06799563,0.120811164,0.09520587,0.08778303,0.09296815,0.06801424,0.06522293
SPAC637.07,1,0.38887438,0.3343225,0.19498143,0.1534049,0.10169297,0.09179045,0.07518155,0.06486676,0.06380258,0.067804076,0.06486495,0.048074096,0.050224505,0.04566847,0.044218183
SPAC16A10.01,1,1.348419,1.9021786,1.0011541,0.6422195,0.37564638,0.3079751,0.28556386,0.2779301,0.26864722,0.32169777,0.31740493,0.23696512,0.34154198,0.18537281,0.17697734
SPAC637.06,1,1.1784927,0.9133348,0.45449296,0.33844405,0.19153546,0.13479924,0.0885023,0.07746618,0.07123897,0.076735124,0.072064824,0.04668111,0.05467878,0.051246352,0.03810807
SPBC9B6.05c,0.99999994,0.5263919,NA,0.2745235,0.18780737,0.12955318,NA,NA,0.08404988,NA,0.08320488,NA,NA,NA,NA,NA
SPAC16A10.02,1,0.4300491,0.4167726,0.28871202,0.2843808,0.15801315,0.16776681,0.12999909,0.10520147,0.115303636,0.13792533,0.12053586,0.10421185,0.080390655,0.05238261,0.049486738
SPAC16A10.04,1,1.6491783,0.90801734,0.73266166,0.56144166,0.26680812,0.19582039,0.15118057,0.1330463,NA,0.1476963,0.13494243,0.067319594,NA,NA,NA
SPAC637.09,1,0.44056848,0.5469605,0.28109884,0.24434489,0.16791037,0.12465468,NA,0.103021376,0.10693002,0.115019955,0.10308186,0.08332225,0.07874916,0.08354338,0.07218083
SPAC637.04,1,0.980879,0.7492208,0.47761384,0.4082388,0.20328154,0.17071359,0.13395262,0.11604545,0.09210846,0.10022157,0.10487061,0.09037534,0.094086595,0.076723695,0.063151136
SPAC110.01,1,1.0508813,0.832005,0.84207547,0.651066,0.5632943,0.5921563,0.5213543,0.49272022,0.5586007,0.47899187,0.47524622,0.48798135,0.37449953,0.36486027,0.29843095
SPBC3B9.15c,0.99999994,0.76077193,0.61039823,0.44964665,0.35616058,0.24994698,0.27055633,0.22165906,0.20996366,0.21784931,0.26353863,0.21008684,0.17671794,0.14576767,0.12091926,0.06370727
SPAC637.03,1,6.151144,13.16099,16.869057,6.02392,2.2816944,2.028763,1.8683761,1.4491655,1.3756675,1.352927,1.2313745,1.1123357,1.1449995,0.9509359,0.85330576
SPAC110.02,1,1.1695254,0.8632202,0.50747937,0.48095205,0.28990832,0.25646833,0.1769393,0.1979003,0.2090185,0.2150151,0.22116241,0.20425203,0.18970148,0.1718288,0.13258381
SPAC1002.07c,1,0.43462372,0.4934581,0.43070498,0.34267566,0.19775496,0.16158342,0.12906475,0.11506475,0.1324139,0.13785627,0.13235778,0.12035807,0.11522345,0.119479105,0.10589003
SPAC3F10.18c,1,0.22133918,0.12246386,0.09027056,0.0748473,0.04733221,0.07471619,0.063796595,0.051229212,0.054317825,NA,0.07038096,0.07963259,0.07196708,0.0634113,0.068294495
SPAC24B11.06c,1,1.0381905,0.8390724,0.4262379,0.31886142,0.21626659,0.17021778,NA,0.13379781,0.122735575,0.14289138,0.12245945,0.091520704,0.09615943,0.071977995,0.09323256
SPBC12C2.01c,1,0.6509624,0.49287304,0.31181788,0.21015176,0.14369914,0.13587585,0.11313233,0.09682909,0.07783963,0.089157335,0.09848279,0.10757838,0.09781156,0.06637752,0.06557222
SPAC1002.06c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC365.14c,1,0.8907687,0.6682954,0.4509293,0.39067495,0.26882067,0.19477352,0.14815618,0.13054417,0.12305642,0.1110601,0.10390796,0.071981,0.06488948,0.05916481,0.06853713
SPBC32F12.01c,0.99999994,1.3028576,1.1526207,0.8615486,0.6731294,0.46545485,0.42454052,0.3867698,0.35274017,0.42033404,0.4554358,0.4164798,0.3726362,0.30345416,0.28537998,0.37196875
SPCC777.03c,1,2.1870794,1.3479851,1.3911731,0.84183687,0.4393216,0.5044395,0.36008823,0.34191105,0.29785985,NA,0.24520531,0.18873765,NA,0.18976495,0.17625861
SPBPB21E7.04c,1,12.81231,15.935943,12.66435,5.6130395,2.1229947,2.0467472,1.3099208,0.91711986,1.1387757,NA,1.5503123,1.6036758,1.8530184,2.1639373,3.0826747
SPAC3F10.16c,1,0.21283123,0.16637424,0.14926587,0.1484304,0.1120614,0.13943453,0.12182717,0.11224125,0.11335213,0.10593576,0.1303089,0.11167544,0.10063798,0.08751503,0.061983258
SPAC27E2.03c,1,0.46608666,0.24061291,0.13770755,0.13910247,0.08225389,0.08712579,0.08126173,0.05834848,0.05308004,NA,0.06436819,0.059681527,0.062806204,0.053566992,0.050417136
SPBC409.14c,0.99999994,0.5594978,0.54225886,0.37581372,0.29496774,0.16413103,0.14662948,0.11377079,0.09466654,0.09395331,0.096020274,0.09803134,0.076322936,0.075112954,0.05748551,0.054551393
SPBC365.13c,1,0.79704064,0.71136296,0.41284734,0.33054334,0.20869756,0.121123135,0.11637386,0.12361728,0.11190708,0.11167696,0.107295156,0.075885035,0.069884,0.062575266,0.0686999
SPCC777.06c,0.99999994,0.83787686,0.5614304,0.4567412,0.35556188,0.21492398,0.18756217,0.14018808,0.12581167,0.12052278,0.13217641,0.13070428,0.11327689,0.10058778,0.08537484,0.082985
SPBC1539.03c,0.99999994,1.2747034,1.0020341,0.5994885,0.52087617,0.3045406,0.31259733,0.2929744,0.2023201,0.17526345,0.21078606,0.18075126,0.1974918,0.18456662,0.17931442,0.16377649
SPBC12C2.03c,1,0.69992083,0.5523912,0.45310026,0.34364018,0.18553068,0.18213491,0.17121604,0.15070081,0.14160137,0.17939356,0.17750108,0.14905466,0.15501449,0.122517355,0.108610325
SPAC24B11.08c,1,0.9091358,0.70220125,0.3706969,0.25487652,0.17082399,0.12605229,0.090604335,0.08662833,0.06127995,0.08332918,0.07385255,0.06840554,0.053012606,0.043587293,0.050532207
SPAC1002.05c,1,1.1785716,1.0920743,1.0354577,0.65071553,0.45711336,0.4475439,0.32348308,0.32776627,0.28924888,0.3758646,0.3252927,0.34325695,0.3190847,0.3427153,0.2938817
SPBC3B9.11c,1,0.6360131,0.5874227,0.40198657,0.3486615,0.21632513,0.17798114,NA,0.117293835,0.12498945,0.12008981,0.10476447,0.11060423,0.090429015,0.09655966,0.06964208
SPAC27E2.04c,1,0.58933836,0.47918373,0.4656451,0.3643006,0.24620126,0.16340952,NA,0.14094768,NA,0.17309599,0.17947881,0.21790726,NA,NA,NA
SPCC576.19c,1,0.9337684,0.6591841,0.3520637,0.25388733,0.14784083,0.08242787,0.06046516,0.07352072,NA,0.07549373,0.07527272,0.06354397,NA,NA,NA
SPBC32F12.03c,1,2.3761804,4.753797,3.8727536,1.2546086,0.59895754,0.4333626,0.40782434,0.27125767,0.26778638,0.24349777,0.2772374,0.24611947,0.21321672,0.1742188,0.15374719
SPCC162.09c,1,1.1905887,0.68801945,0.4346959,0.28287518,0.19307658,0.15852152,0.1252574,0.108311415,0.100564085,0.105298154,0.10595031,0.090633914,0.07989647,0.0705489,0.06090882
SPBC365.12c,1,4.1369834,7.7792506,5.7264132,1.8167566,0.77920836,0.64918303,0.8035479,0.59683573,0.77603596,0.6988451,0.6973784,0.827772,0.9722319,0.79605556,0.59194267
SPBC9B6.09c,1,0.67714137,0.48675805,0.41424993,0.39384097,0.23362829,0.25094977,NA,0.17048746,0.16294473,0.15569289,0.16300705,0.14862928,0.14940755,0.14801496,0.10732399
SPBC12C2.02c,0.99999994,0.8668177,0.7776545,0.46929917,0.4633874,0.24713215,0.21894549,0.21205892,0.16557306,0.15986864,NA,0.14794526,0.12218449,0.13254431,0.10281622,0.109484665
SPAC24B11.07c,1,0.6685024,0.54570425,0.22398,0.16605775,0.11497787,0.11398936,0.07602208,0.08015036,0.07430589,0.081429765,0.068773136,0.053831875,0.06439774,0.0579243,0.04299758
SPAC1002.04c,1,0.8316493,0.77151394,0.6011068,0.4792301,0.25768986,0.24600637,0.21933734,0.17050913,0.15804046,0.1869754,0.17007916,0.15565597,0.16344456,0.13987024,0.1488979
SPBC409.12c,1,1.3208363,1.6940291,1.1933959,0.9501109,0.4893303,0.45117092,0.40121335,0.33396405,0.33469546,0.37799758,0.36531517,0.4286829,0.35533315,0.35257992,0.32662335
SPCC162.08c,1,0.87269026,0.806863,0.55719966,0.42873043,0.28393716,0.25782517,0.2372558,0.20401992,0.19326456,0.22422631,0.20762363,0.20733924,0.19267681,0.17316839,0.16578771
SPBC409.19c,1,0.7336674,0.6269477,0.47889405,NA,0.29112768,0.24459352,0.20173828,0.17306219,0.163166,0.17637736,0.16536103,0.14622147,0.11772315,0.106048495,0.069899105
SPBC1539.01c,1,1.0486721,0.8612601,0.5625874,0.4929101,0.2772099,0.2639854,0.23869073,0.18059695,0.20681486,0.21165527,0.20695096,0.22583084,0.216218,0.18864794,0.14312096
SPAC328.01c,1,1.0332577,0.89928293,0.4822045,0.37982318,0.23572145,0.17000416,0.14695081,0.12764274,0.12546207,0.14215139,0.1259036,0.09985436,0.10154518,0.08224556,0.07748394
SPBC12C2.05c,1,0.848299,0.6295401,0.45074645,0.43434796,0.21821722,0.19326979,0.18522486,0.13976005,0.11538471,0.14742479,0.11951236,0.12458596,0.11852699,0.11430317,0.10596077
